date,adjClose,daily_return,ema,rsi
2013-01-02 00:00:00+00:00,22.5376376394,0.0,,
2013-01-03 00:00:00+00:00,22.2357214219,-1.33960897912474,,
2013-01-04 00:00:00+00:00,21.8195666357,-1.8715596328263473,22.197641899,
2013-01-07 00:00:00+00:00,21.7787671468,-0.18698578932014875,21.9882045229,0.0
2013-01-08 00:00:00+00:00,21.6645285781,-0.524541026266423,21.826366550499998,0.0
2013-01-09 00:00:00+00:00,21.7869270446,0.5649717512142161,21.80664679755,30.62767834150019
2013-01-10 00:00:00+00:00,21.5910894981,-0.8988764046398035,21.698868147825,17.65218654113182
2013-01-11 00:00:00+00:00,21.8930057156,1.398337112754633,21.7959369317125,58.403816163667194
2013-01-14 00:00:00+00:00,21.9419651022,0.22363026455116675,21.868951016956252,62.87295712687225
2013-01-15 00:00:00+00:00,22.2030818308,1.1900334695811532,22.036016423878124,80.03416876400051
2013-01-16 00:00:00+00:00,22.0643635688,-0.6247703046680986,22.050189996339064,58.49001201820424
2013-01-17 00:00:00+00:00,22.2357214219,0.7766272186626955,22.142955709119533,72.30429012873819
2013-01-18 00:00:00+00:00,22.2357214219,0.0,22.189338565509765,72.30429012873817
2013-01-22 00:00:00+00:00,22.1541224442,-0.3669724770865024,22.17173050485488,53.299536520355794
2013-01-23 00:00:00+00:00,22.5294777416,1.6942909760718994,22.35060412322744,83.40202437887018
2013-01-24 00:00:00+00:00,22.5457975372,0.07243752290744254,22.44820083021372,84.0716253664264
2013-01-25 00:00:00+00:00,22.7497949814,0.9048136082274727,22.59899790580686,90.93133374057506
2013-01-28 00:00:00+00:00,22.7750906645,0.11119081785431195,22.68704428515343,91.60388517772492
2013-01-29 00:00:00+00:00,22.8558736524,0.35469886416705787,22.771458968776713,93.80479604038791
2013-01-30 00:00:00+00:00,22.7253152881,-0.5712245626029344,22.748387128438356,57.35621550356581
2013-01-31 00:00:00+00:00,22.3989193773,-1.4362657092415132,22.57365325286918,23.343133128932255
2013-02-01 00:00:00+00:00,22.7905944703,1.7486338800653867,22.68212386158459,62.921601158793344
2013-02-04 00:00:00+00:00,22.3907594795,-1.7543859653202598,22.536441670542295,35.140053520365676
2013-02-05 00:00:00+00:00,22.4356389173,0.20043731808689902,22.48604029392115,39.628023405114696
2013-02-06 00:00:00+00:00,22.3091605018,-0.5637388619339601,22.397600397860575,30.659855684991204
2013-02-07 00:00:00+00:00,22.2626490846,-0.20848573480050092,22.330124741230286,27.257207228710218
2013-02-08 00:00:00+00:00,22.480518355,0.9786313819711179,22.405321548115143,59.12831604001179
2013-02-11 00:00:00+00:00,22.7334751859,1.1252268604551086,22.569398367007572,76.81753151461807
2013-02-12 00:00:00+00:00,22.7497949814,0.0717875088016573,22.659596674203787,77.74946735106158
2013-02-13 00:00:00+00:00,22.8721934479,0.5380200858955853,22.765895061051893,84.67858278608597
2013-02-14 00:00:00+00:00,22.8803533457,0.035676061496192624,22.823124203375947,85.14130262898982
2013-02-15 00:00:00+00:00,22.8558736524,-0.10699001422809218,22.839498927887973,74.95467517582757
2013-02-19 00:00:00+00:00,23.0721109433,0.9460906819341641,22.95580493559399,90.31233609716223
2013-02-20 00:00:00+00:00,22.9281416292,-0.6239971472649763,22.941973282396994,56.01142623084181
2013-02-21 00:00:00+00:00,22.615522547,-1.363473269032256,22.7787479146985,25.037816451529885
2013-02-22 00:00:00+00:00,22.8376466317,0.9821753366006769,22.808197273199248,52.835228007343474
2013-02-25 00:00:00+00:00,22.5168007316,-1.4048991355118279,22.662499002399624,29.29689132316026
2013-02-26 00:00:00+00:00,22.5168007316,0.0,22.589649866999814,29.296891323160263
2013-02-27 00:00:00+00:00,22.8787807215,1.6075995618329397,22.734215294249907,66.82001389686764
2013-02-28 00:00:00+00:00,22.8705539035,-0.035958288600013155,22.80238459887495,65.63255560890951
2013-03-01 00:00:00+00:00,22.9939561728,0.5395683454833877,22.898170385837474,75.44915004914749
2013-03-04 00:00:00+00:00,23.1584925318,0.7155635061818266,23.028331458818737,84.37518378125208
2013-03-05 00:00:00+00:00,23.3230288908,0.7104795736340153,23.17568017480937,89.88920600884013
2013-03-06 00:00:00+00:00,23.1091316241,-0.9171075836739706,23.142405899454687,53.2469131335765
2013-03-07 00:00:00+00:00,23.1502657138,0.17799928776682794,23.14633580662734,58.166080192073835
2013-03-08 00:00:00+00:00,23.0350902625,-0.4975124377572193,23.09071303456367,40.339697958634225
2013-03-11 00:00:00+00:00,22.9281416292,-0.46428571401826435,23.009427331881835,28.27137500580457
2013-03-12 00:00:00+00:00,22.961048901,0.14352350195749874,22.985238116440918,36.97385307010002
2013-03-13 00:00:00+00:00,22.9651623099,0.017914725576040347,22.97520021317046,38.375709783770866
2013-03-14 00:00:00+00:00,23.1461523049,0.7881067529924568,23.06067625903523,75.03070244169345
2013-03-15 00:00:00+00:00,23.0638841253,-0.35542918112823063,23.062280192167613,53.38154763681611
2013-03-18 00:00:00+00:00,23.117358442,0.23185304092532277,23.08981931708381,63.61696347037111
2013-03-19 00:00:00+00:00,23.1831729856,0.2846975088659942,23.136496151341902,74.11079767597816
2013-03-20 00:00:00+00:00,23.294235028,0.4790631656373501,23.215365589670952,85.03583290117959
2013-03-21 00:00:00+00:00,23.12558526,-0.7239978810090975,23.170475424835477,43.358996258346075
2013-03-22 00:00:00+00:00,23.2407607113,0.4980434008700074,23.205618068067736,62.29119286264635
2013-03-25 00:00:00+00:00,23.1667193497,-0.3185840709766352,23.18616870888387,47.107805519901355
